meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250518-12:02:52-15739),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250518-12:02:52-15739),
0.004812310452,0.000012335313999999,0.004823010537,0.000017846102999999,0.003233685957,0.000023266338999999,0.00974430564,0.000028756441999999,0.00322876428,0.000028770133999999
0.004962311652,0.000012337564,0.004973011737,0.000017848802999999,0.003333686157,0.000023265538999999,0.01004430294,0.000028755542,0.00332876338,0.000028769533999999
0.005112312852,0.000012339813999999,0.005123012937,0.000017851502999999,0.003433686357,0.000023264739,0.01034430024,0.000028754641999999,0.00342876248,0.000028768934
0.005262314052,0.000012342063999999,0.005273014137,0.000017854202999999,0.003533686557,0.000023263938999999,0.01064429754,0.000028753741999999,0.00352876158,0.000028768333999999
0.005412315252,0.000012344313999999,0.005423015337,0.000017856902999999,0.003633686757,0.000023263138999999,0.01094429484,0.000028752841999999,0.00362876068,0.000028767733999999
0.005562316452,0.000012346563999999,0.005573016537,0.000017859602999999,0.003733686957,0.000023262338999999,0.01124429214,0.000028751941999999,0.00372875978,0.000028767133999999
0.005712317652,0.000012348813999999,0.005723017737,0.000017862303,0.003833687157,0.000023261539,0.01154428944,0.000028751041999999,0.00382875888,0.000028766533999999
0.005862318852,0.000012351063999999,0.005873018937,0.000017865003,0.003933687357,0.000023260738999999,0.01184428674,0.000028750141999999,0.00392875798,0.000028765934
0.006012320052,0.000012353314,0.006023020137,0.000017867702999999,0.004033687557,0.000023259938999999,0.01214428404,0.000028749242,0.00402875708,0.000028765334
0.006162321252,0.000012355563999999,0.006173021337,0.000017870402999999,0.004133687757,0.000023259138999999,0.012444281341,0.000028748343,0.00412875618,0.000028764733999999
0.006312322452,0.000012357814,0.006323022537,0.000017873102999999,0.004233687957,0.000023258339,0.012744278641,0.000028747442999999,0.00422875528,0.000028764133999999
0.006462323652,0.000012360063999999,0.006473023737,0.000017875802999999,0.004333688157,0.000023257538999999,0.013044275941,0.000028746542999999,0.00432875438,0.000028763533999999
0.006612324852,0.000012362314,0.006623024937,0.000017878502999999,0.004433688357,0.000023256738999999,0.013344273241,0.000028745642999999,0.00442875348,0.000028762933999999
0.006762326052,0.000012364563999999,0.006773026137,0.000017881202999999,0.004533688557,0.000023255938999999,0.013644270541,0.000028744743,0.00452875258,0.000028762334
0.006912327252,0.000012366813999999,0.006923027337,0.000017883903,0.004633688757,0.000023255139,0.013944267841,0.000028743842999999,0.00462875168,0.000028761733999999
0.007062328452,0.000012369063999999,0.007073028537,0.000017886603,0.004733688957,0.000023254338999999,0.014244265141,0.000028742942999999,0.00472875078,0.000028761133999999
0.007212329652,0.000012371313999999,0.007223029737,0.000017889302999999,0.004833689157,0.000023253538999999,0.014544262441,0.000028742043,0.00482874988,0.000028760533999999
0.007362330852,0.000012373563999999,0.007373030937,0.000017892002999999,0.004933689357,0.000023252738999999,0.014844259741,0.000028741142999999,0.00492874898,0.000028759933999999
0.007512332052,0.000012375813999999,0.007523032138,0.000017894704,0.005033689557,0.000023251939,0.015144257041,0.000028740242999999,0.00502874808,0.000028759334
0.007662333252,0.000012378064,0.007673033338,0.000017897404,0.005133689757,0.000023251138999999,0.015444254341,0.000028739342999999,0.00512874718,0.000028758733999999
